data
"{'date': '2024-06-24', 'implied_volatility': '0.553383220616618', 'price': '118.11', 'realized_volatility': '0.556635526753094759033499371725384903951061753869693258'}"
"{'date': '2024-06-25', 'implied_volatility': '0.5108730057478875', 'price': '126.09', 'realized_volatility': '0.558025938248592469202791474700608955262331180207975724'}"
"{'date': '2024-06-26', 'implied_volatility': '0.5124570502233889', 'price': '126.40', 'realized_volatility': '0.513219627453969798828472916367823381206823252214316065'}"
"{'date': '2024-06-27', 'implied_volatility': '0.4991955162739145', 'price': '123.99', 'realized_volatility': '0.5138409015031882021957331995065845862850428719993491'}"
"{'date': '2024-06-28', 'implied_volatility': '0.4787343722255125', 'price': '123.54', 'realized_volatility': '0.5117647964000801417542065419310801549872087828499180'}"
"{'date': '2024-07-01', 'implied_volatility': '0.46627132596496645', 'price': '124.30', 'realized_volatility': '0.5720418387172178807342151459580687195864289978153536'}"
"{'date': '2024-07-02', 'implied_volatility': '0.4532121599308665', 'price': '122.67', 'realized_volatility': '0.7099565030572515782436068813680613072718731545064896'}"
"{'date': '2024-07-03', 'implied_volatility': '0.4660685858492115', 'price': '128.28', 'realized_volatility': '0.7470396599379895796149986222334469776209797946857808'}"
"{'date': '2024-07-05', 'implied_volatility': '0.47285088665646346', 'price': '125.83', 'realized_volatility': '0.7335232469495590603220183312664579385504650898339294'}"
"{'date': '2024-07-08', 'implied_volatility': '0.4757215842689585', 'price': '128.20', 'realized_volatility': '0.7624823486335693627441826742763430682993064964409394'}"
"{'date': '2024-07-09', 'implied_volatility': '0.475735676311169', 'price': '131.38', 'realized_volatility': '0.7693833334807303510052030546107024406138406841190446'}"
"{'date': '2024-07-10', 'implied_volatility': '0.472433468170092', 'price': '134.91', 'realized_volatility': '0.7858569671680951622783305752703646678004712564975422'}"
"{'date': '2024-07-11', 'implied_volatility': '0.5109741523530394', 'price': '127.40', 'realized_volatility': '0.8072736260351256306816191350810144492790873658192246'}"
"{'date': '2024-07-12', 'implied_volatility': '0.4963473513184715', 'price': '129.24', 'realized_volatility': '0.7829702456973658265062582802023950630833596958947110'}"
"{'date': '2024-07-15', 'implied_volatility': '0.4963385155987015', 'price': '128.44', 'realized_volatility': '0.7934596309280726437116420392733174150126394095698970'}"
"{'date': '2024-07-16', 'implied_volatility': '0.483374628494884', 'price': '126.36', 'realized_volatility': '0.8227295565930149335657336683639548813040062762595259'}"
"{'date': '2024-07-17', 'implied_volatility': '0.525556973022365', 'price': '117.99', 'realized_volatility': '0.8226632215070989827108289434484564518394985721366457'}"
"{'date': '2024-07-18', 'implied_volatility': '0.510451232969304', 'price': '121.09', 'realized_volatility': '0.7997409030038442799649050451733548494421888378669613'}"
"{'date': '2024-07-19', 'implied_volatility': '0.525254456674564', 'price': '117.93', 'realized_volatility': '0.7950914843492518146544886528617880486963265403894938'}"
"{'date': '2024-07-22', 'implied_volatility': '0.481305950163394', 'price': '123.54', 'realized_volatility': '0.8035342273752997162315884683738374290353747703033237'}"
"{'date': '2024-07-23', 'implied_volatility': '0.478207812429329', 'price': '122.59', 'realized_volatility': '0.7899955943083787880658014345830753650411435322756486'}"
"{'date': '2024-07-24', 'implied_volatility': '0.532416114425051', 'price': '114.25', 'realized_volatility': '0.7909865199764386337676150101333332711837412630554968'}"
"{'date': '2024-07-25', 'implied_volatility': '0.543945208124743', 'price': '112.28', 'realized_volatility': '0.7638155640203274566673558579415323892754158767311918'}"
"{'date': '2024-07-26', 'implied_volatility': '0.529999599922108', 'price': '113.06', 'realized_volatility': '0.7758475682676493867560631730895116367234197820415559'}"
"{'date': '2024-07-29', 'implied_volatility': '0.670995630189681', 'price': '111.59', 'realized_volatility': '0.7794114592086009525032736615420635366347078161350657'}"
"{'date': '2024-07-30', 'implied_volatility': '0.720618470309347', 'price': '103.73', 'realized_volatility': '0.7796843609375421670294755760298159887098397825276174'}"
"{'date': '2024-07-31', 'implied_volatility': '0.671204042510969', 'price': '117.02', 'realized_volatility': '0.7404062976665539618445473844491605786364511036767458'}"
"{'date': '2024-08-01', 'implied_volatility': '0.768548096764881', 'price': '109.21', 'realized_volatility': '0.6504173476401819204706473686228596203190064971897136'}"
"{'date': '2024-08-02', 'implied_volatility': '0.827037197860997', 'price': '107.27', 'realized_volatility': '0.6082906311489004923386026861163425438118068539893214'}"
"{'date': '2024-08-05', 'implied_volatility': '0.879438536230696', 'price': '100.45', 'realized_volatility': '0.6966814194867185123978389564750462406256521834794502'}"
"{'date': '2024-08-06', 'implied_volatility': '0.765752672309578', 'price': '104.25', 'realized_volatility': '0.6640268209106259317836873227937991800706426145065620'}"
"{'date': '2024-08-07', 'implied_volatility': '0.786464916469753', 'price': '98.91', 'realized_volatility': '0.6537647983980111324998110383843482204461620104737076'}"
"{'date': '2024-08-08', 'implied_volatility': '0.720699049934377', 'price': '104.97', 'realized_volatility': '0.6439016597817883399117093817838271881962923892088559'}"
"{'date': '2024-08-09', 'implied_volatility': '0.7076170599737', 'price': '104.75', 'realized_volatility': '0.6217659390131551060294603504273048028237161185197942'}"
"{'date': '2024-08-12', 'implied_volatility': '0.677665978497513', 'price': '109.02', 'realized_volatility': '0.6237064759495950534091393154470270161617276334564932'}"
"{'date': '2024-08-13', 'implied_volatility': '0.658165034097434', 'price': '116.14', 'realized_volatility': '0.6646328934388504752515300387403890563845117739703629'}"
"{'date': '2024-08-14', 'implied_volatility': '0.63934771126023', 'price': '118.08', 'realized_volatility': '0.6312253558631950029320612881815084092267984860512620'}"
"{'date': '2024-08-15', 'implied_volatility': '0.611321573487387', 'price': '122.86', 'realized_volatility': '0.628851215334349982596884126386836708661428111029130536'}"
"{'date': '2024-08-16', 'implied_volatility': '0.626339716989985', 'price': '124.58', 'realized_volatility': '0.617496684466693970899433385899065150801252007450434657'}"
"{'date': '2024-08-19', 'implied_volatility': '0.630959492863148', 'price': '130', 'realized_volatility': '0.616655451507835124963076091903832392009170939332905628'}"
"{'date': '2024-08-20', 'implied_volatility': '0.667581549957164', 'price': '127.25', 'realized_volatility': '0.602499194642901670413561088347511211623050096240010399'}"
"{'date': '2024-08-21', 'implied_volatility': '0.651132348403446', 'price': '128.50', 'realized_volatility': '0.61663290403876634183802116542389919240251891830359450735'}"
"{'date': '2024-08-22', 'implied_volatility': '0.720763606338096', 'price': '123.74', 'realized_volatility': '0.61800588863610638109681765676719744353282123640695766660'}"
"{'date': '2024-08-23', 'implied_volatility': '0.68135528557188', 'price': '129.37', 'realized_volatility': '0.60406847991209341279702800767811258694940324859675614889'}"
"{'date': '2024-08-26', 'implied_volatility': '0.708419688383125', 'price': '126.46', 'realized_volatility': '0.59940650453137033605532214675190129999034950015269059805'}"
"{'date': '2024-08-27', 'implied_volatility': '0.676270130377993', 'price': '128.30', 'realized_volatility': '0.59893349026027364938972932553739683355113163997338706530'}"
"{'date': '2024-08-28', 'implied_volatility': '0.687623520815049', 'price': '125.61', 'realized_volatility': '0.59697538485649205503558065746410818594034674550138772514'}"
"{'date': '2024-08-29', 'implied_volatility': '0.514756462296091', 'price': '117.59', 'realized_volatility': '0.59718584641608575605684198759966018026662551338084607056'}"
"{'date': '2024-08-30', 'implied_volatility': '0.463351984756318', 'price': '119.37', 'realized_volatility': '0.55201128680694643030199179535636669155327704341336801145'}"
"{'date': '2024-09-03', 'implied_volatility': '0.545786271275097', 'price': '108', 'realized_volatility': '0.56552796936130385412899933075458007898496895675824926874'}"
"{'date': '2024-09-04', 'implied_volatility': '0.54478597456149', 'price': '106.21', 'realized_volatility': '0.45008326671288059633209822398368102179214848597451880132'}"
"{'date': '2024-09-05', 'implied_volatility': '0.536347434357558', 'price': '107.21', 'realized_volatility': '0.46042009636282965114247222575671831759260897762058124691'}"
"{'date': '2024-09-06', 'implied_volatility': '0.57068864475615', 'price': '102.83', 'realized_volatility': '0.46256872081339298269645330930918097221168202426490483689'}"
"{'date': '2024-09-09', 'implied_volatility': '0.54550848489101', 'price': '106.47', 'realized_volatility': '0.44622054329559519317527391204421660281038270494153088102'}"
"{'date': '2024-09-10', 'implied_volatility': '0.531592505402624', 'price': '108.10', 'realized_volatility': '0.45117505658467134425785652121105219088336438337261689068'}"
"{'date': '2024-09-11', 'implied_volatility': '0.52664631617247', 'price': '116.91', 'realized_volatility': '0.44815005385220000917558738563882320592405001492742725404'}"
"{'date': '2024-09-12', 'implied_volatility': '0.521675135223872', 'price': '119.14', 'realized_volatility': '0.36106327595175799037603530646692549167982735631090839565'}"
"{'date': '2024-09-13', 'implied_volatility': '0.495432140649636', 'price': '119.10', 'realized_volatility': '0.3550809767043315776769318580610665764076486195864400797232'}"
"{'date': '2024-09-16', 'implied_volatility': '0.496066481470901', 'price': '116.78', 'realized_volatility': None}"
"{'date': '2024-09-17', 'implied_volatility': '0.48934166482019', 'price': '115.59', 'realized_volatility': None}"
"{'date': '2024-09-18', 'implied_volatility': '0.490710373669151', 'price': '113.37', 'realized_volatility': None}"
"{'date': '2024-09-19', 'implied_volatility': '0.453672315154013', 'price': '117.87', 'realized_volatility': None}"
"{'date': '2024-09-20', 'implied_volatility': '0.452916642366264', 'price': '116', 'realized_volatility': None}"
"{'date': '2024-09-23', 'implied_volatility': '0.4484253609039055', 'price': '116.26', 'realized_volatility': None}"
"{'date': '2024-09-24', 'implied_volatility': '0.451505813333603', 'price': '120.87', 'realized_volatility': None}"
"{'date': '2024-09-25', 'implied_volatility': '0.452368134772411', 'price': '123.51', 'realized_volatility': None}"
"{'date': '2024-09-26', 'implied_volatility': '0.456396776467583', 'price': '124.04', 'realized_volatility': None}"
"{'date': '2024-09-27', 'implied_volatility': '0.460219184326279', 'price': '121.40', 'realized_volatility': None}"
"{'date': '2024-09-30', 'implied_volatility': '0.463129408886418', 'price': '121.44', 'realized_volatility': None}"
"{'date': '2024-10-01', 'implied_volatility': '0.490832530368222', 'price': '117', 'realized_volatility': None}"
"{'date': '2024-10-02', 'implied_volatility': '0.485620246972209', 'price': '118.85', 'realized_volatility': None}"
"{'date': '2024-10-03', 'implied_volatility': '0.489742792501219', 'price': '122.85', 'realized_volatility': None}"
"{'date': '2024-10-04', 'implied_volatility': '0.455313640623087', 'price': '124.92', 'realized_volatility': None}"
"{'date': '2024-10-07', 'implied_volatility': '0.504336325906058', 'price': '127.72', 'realized_volatility': None}"
"{'date': '2024-10-08', 'implied_volatility': '0.484796477758904', 'price': '132.89', 'realized_volatility': None}"
"{'date': '2024-10-09', 'implied_volatility': '0.473570442824641', 'price': '132.65', 'realized_volatility': None}"
