data
"{'date': '2024-07-10', 'implied_volatility': '0.5559258553737495', 'price': '183.96', 'realized_volatility': '0.62776130108630117794695653285203193487721400593780527137'}"
"{'date': '2024-07-11', 'implied_volatility': '0.556748569910646', 'price': '181.94', 'realized_volatility': '0.64565149179536607232521570136571993021625296214856291085'}"
"{'date': '2024-07-12', 'implied_volatility': '0.544619053457557', 'price': '181.61', 'realized_volatility': '0.64683371392293835119525089354162875242365599096335515845'}"
"{'date': '2024-07-15', 'implied_volatility': '0.5270894630502025', 'price': '179.83', 'realized_volatility': '0.64990645640103607297284737091297399411234322623330263758'}"
"{'date': '2024-07-16', 'implied_volatility': '0.52480676760866', 'price': '177.55', 'realized_volatility': '0.65810216190168106316928567938999448420900073794321653778'}"
"{'date': '2024-07-17', 'implied_volatility': '0.560185336705302', 'price': '159.43', 'realized_volatility': '0.65663673282185571390568768668003643367840555260216370232'}"
"{'date': '2024-07-18', 'implied_volatility': '0.550900584389328', 'price': '155.77', 'realized_volatility': '0.56336350384306311844731722031949764991379820938244174786'}"
"{'date': '2024-07-19', 'implied_volatility': '0.55917360747962', 'price': '151.58', 'realized_volatility': '0.55827683041148289859090657690528492999891862639786988839'}"
"{'date': '2024-07-22', 'implied_volatility': '0.518335987244122', 'price': '155.87', 'realized_volatility': '0.57133803928843714155288308588930147638811877941894510588'}"
"{'date': '2024-07-23', 'implied_volatility': '0.521945459863022', 'price': '154', 'realized_volatility': '0.56471786138851852695934048463567095210125891863388446135'}"
"{'date': '2024-07-24', 'implied_volatility': '0.551126497553593', 'price': '144.63', 'realized_volatility': '0.56309171769180080747788775659409487828072107446674082711'}"
"{'date': '2024-07-25', 'implied_volatility': '0.571817938595966', 'price': '138.32', 'realized_volatility': '0.53654160732735486753848421630155374641695404592430242038'}"
"{'date': '2024-07-26', 'implied_volatility': '0.562614664932918', 'price': '139.99', 'realized_volatility': '0.51854598546999919436693241907670783347702016053132093122'}"
"{'date': '2024-07-29', 'implied_volatility': '0.573109384950473', 'price': '139.75', 'realized_volatility': '0.52881924497504136085102193565550136723070593839829114353'}"
"{'date': '2024-07-30', 'implied_volatility': '0.58395103181871', 'price': '138.44', 'realized_volatility': '0.52892445801049342777992374446301394833810121396301175275'}"
"{'date': '2024-07-31', 'implied_volatility': '0.487175461281955', 'price': '144.48', 'realized_volatility': '0.53678509559853789957929102605219963688219233915141508838'}"
"{'date': '2024-08-01', 'implied_volatility': '0.525092297375926', 'price': '132.54', 'realized_volatility': '0.51591869307012500457421064758084705651495278528489534895'}"
"{'date': '2024-08-02', 'implied_volatility': '0.563341715971079', 'price': '132.50', 'realized_volatility': '0.42652857145914989917492828194816884576145966859746468856'}"
"{'date': '2024-08-05', 'implied_volatility': '0.62963110755601', 'price': '134.82', 'realized_volatility': '0.510840669643992431090238634950820012460339858166855870'}"
"{'date': '2024-08-06', 'implied_volatility': '0.57405912664817', 'price': '130.18', 'realized_volatility': '0.516405229707622370737921585093267090968750700183957900'}"
"{'date': '2024-08-07', 'implied_volatility': '0.561234515523511', 'price': '128.67', 'realized_volatility': '0.502871815743874134209853826677496534681848999013683501'}"
"{'date': '2024-08-08', 'implied_volatility': '0.510336943389974', 'price': '136.32', 'realized_volatility': '0.517382653932626230230724899767270848557625146033824471'}"
"{'date': '2024-08-09', 'implied_volatility': '0.488136287334907', 'price': '134.27', 'realized_volatility': '0.486944867392648343541871197176287600794223378664490838'}"
"{'date': '2024-08-12', 'implied_volatility': '0.484173936911565', 'price': '136.77', 'realized_volatility': '0.497840313770917142797543620491456321280988637187596351'}"
"{'date': '2024-08-13', 'implied_volatility': '0.453121812197233', 'price': '141.13', 'realized_volatility': '0.520637548376093686134292857643856231852550805078367190'}"
"{'date': '2024-08-14', 'implied_volatility': '0.441429038918979', 'price': '140.75', 'realized_volatility': '0.509489223572514837878194468334855451655659078719765668'}"
"{'date': '2024-08-15', 'implied_volatility': '0.441425961017636', 'price': '147.36', 'realized_volatility': '0.510625068187518732920813877215300554755831240813959907'}"
"{'date': '2024-08-16', 'implied_volatility': '0.432861727994487', 'price': '148.56', 'realized_volatility': '0.485117497542383946486525048362546520730683659788572577'}"
"{'date': '2024-08-19', 'implied_volatility': '0.4442081083328035', 'price': '155.28', 'realized_volatility': '0.485146055891291134093008396209646481463108269353836053'}"
"{'date': '2024-08-20', 'implied_volatility': '0.461435529482444', 'price': '156.40', 'realized_volatility': '0.463908533298322852959665695060275463358586656407727950'}"
"{'date': '2024-08-21', 'implied_volatility': '0.453623918330944', 'price': '157.81', 'realized_volatility': '0.502848004045061812335152471958783568764239210036946228'}"
"{'date': '2024-08-22', 'implied_volatility': '0.472769548683015', 'price': '151.70', 'realized_volatility': '0.502168320659314139888810003195475661773319560406155993'}"
"{'date': '2024-08-23', 'implied_volatility': '0.451218473187196', 'price': '154.98', 'realized_volatility': '0.483488515860433703371952613000798297858270336491138102'}"
"{'date': '2024-08-26', 'implied_volatility': '0.48361461018208', 'price': '149.99', 'realized_volatility': '0.478959663400099216478263997031801004069484376965935045'}"
"{'date': '2024-08-27', 'implied_volatility': '0.469601769377884', 'price': '150.50', 'realized_volatility': '0.472361449673464646160238737205614243764197928142442004'}"
"{'date': '2024-08-28', 'implied_volatility': '0.480919287483666', 'price': '146.36', 'realized_volatility': '0.485997171472052022048604629322335541966868388738610785'}"
"{'date': '2024-08-29', 'implied_volatility': '0.437919478784636', 'price': '145.49', 'realized_volatility': '0.480756646677034755565976442455922161803912897288343651'}"
"{'date': '2024-08-30', 'implied_volatility': '0.4110337073935045', 'price': '148.56', 'realized_volatility': '0.480847534921150432108614296939719896757757327695355540'}"
"{'date': '2024-09-03', 'implied_volatility': '0.479687309279044', 'price': '136.94', 'realized_volatility': '0.484443762704446583946784805544730043421417269171390084'}"
"{'date': '2024-09-04', 'implied_volatility': '0.478434977505817', 'price': '140.87', 'realized_volatility': '0.393807931114648024751313402996222043378632586504500122'}"
"{'date': '2024-09-05', 'implied_volatility': '0.474012689632403', 'price': '139.44', 'realized_volatility': '0.387107494932490016133354510912368839433424385032665150'}"
"{'date': '2024-09-06', 'implied_volatility': '0.500480895371934', 'price': '134.35', 'realized_volatility': '0.419843106475265014732332611245461779847859459712895296'}"
"{'date': '2024-09-09', 'implied_volatility': '0.477622670736891', 'price': '138.15', 'realized_volatility': '0.399596745327134522222526647710790342559244701990663441'}"
"{'date': '2024-09-10', 'implied_volatility': '0.494034214440348', 'price': '142.84', 'realized_volatility': '0.389489955229385862916502825312068240092012368691688204'}"
"{'date': '2024-09-11', 'implied_volatility': '0.488909654782774', 'price': '149.86', 'realized_volatility': '0.373669361475993171876595688946777480825043441896372516'}"
"{'date': '2024-09-12', 'implied_volatility': '0.48010358546575', 'price': '150.77', 'realized_volatility': '0.363483064261954623148951009096063394237476608327076451'}"
"{'date': '2024-09-13', 'implied_volatility': '0.466052919232931', 'price': '152.31', 'realized_volatility': '0.370955967578629960998783772313308026930638258182392027'}"
"{'date': '2024-09-16', 'implied_volatility': '0.477539374810521', 'price': '152.08', 'realized_volatility': None}"
"{'date': '2024-09-17', 'implied_volatility': '0.472775839447963', 'price': '150.82', 'realized_volatility': None}"
"{'date': '2024-09-18', 'implied_volatility': '0.46665480983443', 'price': '148.29', 'realized_volatility': None}"
"{'date': '2024-09-19', 'implied_volatility': '0.44947801024515', 'price': '156.74', 'realized_volatility': None}"
"{'date': '2024-09-20', 'implied_volatility': '0.4408238568115925', 'price': '155.95', 'realized_volatility': None}"
"{'date': '2024-09-23', 'implied_volatility': '0.4396208314885625', 'price': '156.75', 'realized_volatility': None}"
"{'date': '2024-09-24', 'implied_volatility': '0.4269922483888315', 'price': '158.32', 'realized_volatility': None}"
"{'date': '2024-09-25', 'implied_volatility': '0.4354391926879345', 'price': '162.02', 'realized_volatility': None}"
"{'date': '2024-09-26', 'implied_volatility': '0.430433568950712', 'price': '167.49', 'realized_volatility': None}"
"{'date': '2024-09-27', 'implied_volatility': '0.4300255629102935', 'price': '164.35', 'realized_volatility': None}"
"{'date': '2024-09-30', 'implied_volatility': '0.492451448709706', 'price': '164.08', 'realized_volatility': None}"
"{'date': '2024-10-01', 'implied_volatility': '0.512057564717684', 'price': '159.75', 'realized_volatility': None}"
"{'date': '2024-10-02', 'implied_volatility': '0.51771782917868', 'price': '159.78', 'realized_volatility': None}"
"{'date': '2024-10-03', 'implied_volatility': '0.530032540092341', 'price': '162.85', 'realized_volatility': None}"
"{'date': '2024-10-04', 'implied_volatility': '0.518064818319277', 'price': '170.90', 'realized_volatility': None}"
"{'date': '2024-10-07', 'implied_volatility': '0.569443253337492', 'price': '170.97', 'realized_volatility': None}"
"{'date': '2024-10-08', 'implied_volatility': '0.564088988108928', 'price': '172.80', 'realized_volatility': None}"
"{'date': '2024-10-09', 'implied_volatility': '0.563211499682659', 'price': '171.02', 'realized_volatility': None}"
